Date Created,Number of Likes,Source of Tweet,Tweets
2022-11-30 18:31:54+00:00,622,Twitter for iPhone,The French National Assembly unanimously adopted a resolution supporting Armenia and calling for sanctions against Azerbaijan. https://t.co/G0hOCWfxlW
2022-11-30 14:16:59+00:00,22,Twitter for iPhone,"Нельзя утверждать, что да, мы признаем территориальную целостность Армении согласно Алма-Атинской декларации и протоколам к ней, но потом вести неопределенный разговор об исторических картах. https://t.co/Rjw5zhkMch"
2022-11-29 08:38:41+00:00,46,Twitter for iPhone,"November 9, 2020 trilateral statement stipulates 3 key realities: existence of the NK entity, existence of the contact line &amp; existence of the Lachin Corridor guaranteeing connection between NK &amp; Armenia. Therefore it’s legally justified for Russia to use NK place names."
2022-11-29 07:25:15+00:00,108,Twitter for iPhone,Why you are doing this #Azerbaijan ?
2022-11-28 19:18:23+00:00,67,Twitter for iPhone,Azerbaijan agreed in Prague to continue the meetings in a quadrilater format. It’s logical that the format of the meeting and composition of participants must be the same. Therefore we hope that the meeting will take place in Brussels together with @EmmanuelMacron @CharlesMichel
2022-11-28 16:02:01+00:00,38,Twitter for iPhone,"@ilgarmammadov Your tweet is disinformation. As for the Brussels mediation, It's AZ who tries to destroy the Prague agreements, where AZ agreed to continue the meetings in a quadrilater format, and it's logical that the format of the meeting and composition of participants must be the same."
2022-11-28 04:59:17+00:00,140,Twitter for iPhone,"AZ MOD requests Russian Peacekeepers in NK not to use the name ""Nagorno Karabakh"". AZ must remember that 2 years ago president Aliyev signed a trilateral ceasefire agreement where ""Nagorno Karabakh"" is mentioned 5 times. That's the legal ground for Russia to use Nagorno Karabakh."
2022-11-27 09:31:08+00:00,31,Twitter for iPhone,We are proud of you @rosalinnmusic you made my day with this new performance of #Snap in #Italy https://t.co/xfJg7swqLa
2022-11-27 04:28:27+00:00,27,Twitter for iPhone,"@HovikYerevan They report directly to the EU not to us, but I hope they report everything regarding ceasefire violations and etc."
2022-11-26 11:01:37+00:00,33,Twitter for iPhone,Ադրբեջանական քարոզչամեքենան բոլոր երևակայական սահմաններն անցնում է: https://t.co/xOFbLY0DAY
2022-11-26 06:32:55+00:00,224,Twitter for iPhone,"#Azerbaijan isn’t willing to meet in Brussels and the excuse is the presence of @EmmanuelMacron, meanwhile last night they opened fire from firearms of various calibers towards the #Armenian positions, as a true sign of “peace” offered to Armenia. @CharlesMichel @SecBlinken"
2022-11-25 19:30:06+00:00,23,Twitter Web App,"Պետրոս Ղազարյանի հետ ամփոփում ենք ՀԱՊԿ երևանյան գագաթնաժողովը և քննարկում բանակցային գործընթացի զարգացումները:
https://t.co/Oe2ZHxDPRe"
2022-11-25 13:49:02+00:00,60,Twitter for iPhone,"#Armenia is ready for the meeting of December 7, in accordance with the format &amp; agreement reached in Prague."
2022-11-25 10:27:28+00:00,259,Twitter for iPhone,This is totally unacceptable !
2022-11-25 05:44:14+00:00,372,Twitter for iPhone,"AZ took control over Saribaba in Aug but only in Nov claimed about new mines there. Why? Because in Sept they invaded Jermuk area, Armenia's sovereign territory, got access to mines, transferred to Saribaba to falsely accuse AM for using Lachin corridor to transfer ammunitions. https://t.co/B0Idn9Fb9A"
2022-11-24 14:42:37+00:00,357,Twitter for iPhone,"Azerbaijan claims Armenia used Lachin corridor to transfer landmines to their territory. This is a total lie. AZ took landmines from occupied Armenian territories, moved to AZ controlled territory in NK to show the int partners and create false grounds to dispute Lachin Corridor."
2022-11-24 13:58:43+00:00,22,Twitter for iPhone,"Dear American Friends Happy Thanksgiving !!! I'm thankful for a lot of things, but I'm most thankful for the friends I have all over the Globe! My friends are a very special blessing to me and my family. May love, joy and happiness be yours in abundance now and on !!! https://t.co/GnYYivlGvv"
2022-11-24 08:30:54+00:00,114,Twitter for iPhone,Today is the 5th anniversary of #EU #CEPA. It’s time for EU to make a decision on visa liberalization for Armenia. Armenia has gained that right through reforms. And I hope EU will remove Schengen visa requirement for our citizens in 2023 @awiktorin @CharlesMichel @vonderleyen https://t.co/wJUw16M6rx
2022-11-24 05:30:52+00:00,55,Twitter for iPhone,"During CSTO summit Azerbaijan opened gun fire and injured Armenian serviceman in Eastern part of the Armenian-Azerbaijani border. The serviceman is in a stable condition, the injury is not life-threatening."
2022-11-23 07:09:31+00:00,92,Twitter for iPhone,"On the eve of the CSTO summit, Azerbaijan is shooting at the soldiers standing on the borders of Armenia and the peasants engaged in agricultural work. In fact, Azerbaijan is shooting at the CSTO, but, what the CSTO has to say, we will see today."
2022-11-22 18:21:37+00:00,168,Twitter for iPhone,“Never interrupt your enemy when he is making a mistake.” - Napoleon Bonaparte
2022-11-22 05:17:56+00:00,160,Twitter for iPhone,Our mornings start with information about daily attacks by Azerbaijan on democratic Armenia. Through this attacks Azerbaijan offers to Armenia “peace”. International community silently observes this absurd. Nothing to say…
2022-11-21 14:42:16+00:00,1,Twitter for iPhone,@jan_hoekema @ALDEParty Thank you @jan_hoekema for your visit and your friendship.
2022-11-21 14:38:36+00:00,29,Twitter for iPhone,Daily disinformation from Azerbaijan
2022-11-21 05:52:18+00:00,83,Twitter for iPhone,Azerbaijan must stop this…
2022-11-18 11:17:11+00:00,100,Twitter for iPhone,"Today, at 12:15, Azerbaijan opened fire on peaceful population. This is what happening on daily basis and this is what Azerbaijan offers to the ethnic Armenians of NK. International community is well aware of this ""offer"" and I hope the reactions will be commensurate and prompt. https://t.co/u0TH24zNhv"
2022-11-18 04:54:16+00:00,189,Twitter for iPhone,"Azerbaijan keeps claiming that the issue of Nagorno Karabakh is an internal matter. Just let me remind that no internal matter was dealt with by 3 PMs of UNSC for decades, OSCE and now the EU. The issue of Human Rights wasn't considered an internal issue for 7 decades, since WW2."
2022-11-17 14:44:36+00:00,31,Twitter for iPhone,Attacked again…
2022-11-16 20:11:58+00:00,205,Twitter for iPhone,"""When there is an aggressor, we should call out the aggressor. And it doesn't take a rocket scientist to figure out who is the aggressor – who has the ability to even be an aggressor in this conflict. It's Azerbaijan."" Strong reaction on Bothsidesism @SenatorMenendez."
2022-11-16 14:08:00+00:00,14,Twitter for iPhone,Эдмон МАРУКЯН: «Азербайджан не проявляет достаточной воли в контексте поиска решений всех проблем. Если Азербайджан пойдет путем решения проблем — мир будет близок» https://t.co/nVnTbFq2Pi
2022-11-16 06:09:51+00:00,27,Twitter for iPhone,"Constantly, first they attack and then spread disinformation…"
2022-11-15 11:31:52+00:00,62,Twitter for iPhone,"Secretary of State Blinken @SecBlinken expressed US willingness to continue supporting the settlement of Armenia-Azerbaijan relations, as well as the Nagorno-Karabakh problem."
2022-11-14 18:19:53+00:00,103,Twitter for iPhone,"Azerbaijan must stop terrorizing Armenia and Nagorno-Karabakh in order to reach long lasting peace in the region. Otherwise, it is impossible to come to consent with someone who holds a gun to your head &amp; does not respect any agreements."
2022-11-14 08:48:32+00:00,42,Twitter for iPhone,"On daily basis, first they attack and then spread disinformation."
2022-11-14 04:34:58+00:00,273,Twitter for iPhone,Daily attacks by AZ army into Armenian sovereign territory are well documented by the recently deployed EU Monitoring Capacity in Armenia. The mission will make it clear for EU and others that attacks are unprovoked and are well planned terror by AZ towards Armenian statehood. https://t.co/GHzfDVZtrM
2022-11-13 04:40:29+00:00,98,Twitter for iPhone,Azerbaijan’s systemic policy of terrorizing Armenians of Nagorno Karabakh for further ethnic cleansing…
2022-11-12 06:36:46+00:00,125,Twitter for iPhone,"In his extended interview, @NikolPashinyan presented the path leading to peace in detail. Armenia has at least 3 proposals for solutions to each problem, hence, achieving peace or signing a peace treaty directly depends on Azerbaijan's political will. So let peace prevail."
2022-11-11 08:49:00+00:00,38,Twitter for iPhone,"During the last 2 years, Azerbaijan has been constantly violating &amp; deluding the trilateral ceasefire agreement. They are unable to stick to their word. In particular, Azerbaijan now violates the most recent agreement they have signed in Sochi. @ExtSpoxEU"
2022-11-11 07:25:22+00:00,82,Twitter for iPhone,"Azerbaijan has been constantly violating &amp; deluding the trilateral ceasefire agreement. They are unable to stick to their word. In particular, Azerbaijan now violates the most recent agreement they have signed in Sochi."
2022-11-11 05:58:49+00:00,231,Twitter for iPhone,"Finally he confessed. Azerbaijani President Ilham Aliyev in a “glorious” speech admitted that his country started the Second Nagorno-Karabakh War, despite previously insisting the opposite. Well documented. @hrw @KenRoth @Giorgi_Gogia @amnesty @bellingcat"
2022-11-10 17:24:08+00:00,33,Twitter for iPhone,"Ալիևը ցուցմունք տվեց իր դեմ՝ պատերազմն ինքն է սկսել և նա նենգափոխում է նոյեմբերի 9-ի փաստաթուղթը: Հարցազրույցը կից հղումով. 
https://t.co/IY6PAqtMYa"
2022-11-10 09:45:12+00:00,159,Twitter for iPhone,"When I say we are attacked by Azerbaijan every day, I'm not exaggerating it. Today, at around 10:30, private P. Kh. of the N military unit of the RA was wounded in his position of the #Armenian-#Azerbaijani border zone. Soldier's condition is critical. @SecBlinken @CharlesMichel"
2022-11-10 04:02:37+00:00,153,Twitter for iPhone,"During the last 2 years, Azerbaijan has been constantly violating &amp; deluding trilateral ceasefire agreement. What are the guarantees that Azerbaijan won't violate &amp; misinterpret the future peace treaty after signing it? Armenia needs peace treaty guarantors from at least UNSC P5."
2022-11-08 12:20:06+00:00,452,Twitter for iPhone,"International partners congratulating Azerbaijan's celebrations today, should try to figure out where are now Armenians living in Shushi, Hadrut, other villages․․․ They will just realize that they're actually congratulating Azerbaijan for ethnic cleansing, so, legitimizing it."
2022-11-07 12:22:42+00:00,72,Twitter for iPhone,"I would like to state that the path to peace is difficult, but that path exists. The Armenian nation has carried the cross of peacemaking and justice for centuries and is not going to give up its path today. https://t.co/AaQe28kUJi"
2022-11-07 06:42:53+00:00,16,Twitter for iPhone,Ответ посла по особым поручениям Республики Армения на открытое письмо посла по особым поручениям Азербайджана @MirzazadeParvin  https://t.co/OXsHkLPxrS
